scope,group,roll_profile,build_count,metric,n,min,p10,p25,median,p75,p90,max,mean,sample_sd,mad
family_class,family_hybrid:archer,upper_quartile_proxy,2,main_attack_dps,2,13056.3798,13171.4802,13344.1308,13631.8818,13919.6327,14092.2833,14207.3837,13631.8818,813.8827,575.5019
family_class,family_hybrid:archer,upper_quartile_proxy,2,spell_display_avg_max,2,116382.1505,120026.2386,125492.3708,134602.5911,143712.8113,149178.9435,152823.0316,134602.5911,25767.5941,18220.4405
family_class,family_hybrid:archer,upper_quartile_proxy,2,spell_display_avg_sum,2,172820.2202,179767.77,190189.0948,207557.9694,224926.8439,235348.1687,242295.7185,207557.9694,49126.596,34737.7491
family_class,family_hybrid:archer,upper_quartile_proxy,2,heal_pct,2,0,0,0,0,0,0,0,0,0,0
family_class,family_hybrid:archer,upper_quartile_proxy,2,skill_points_assigned,2,170,171.1,172.75,175.5,178.25,179.9,181,175.5,7.7782,5.5
archetype,Boltslinger,upper_quartile_proxy,3,total_hp,3,12510,12929.6,13559,14608,15196.5,15549.6,15785,14301,1658.9433,1177
archetype,Boltslinger,upper_quartile_proxy,3,ehp,3,9623.0769,10126.9231,10882.6923,12142.3077,16842.9921,19663.4027,21543.6764,14436.3537,6282.6872,2519.2308
archetype,Boltslinger,upper_quartile_proxy,3,ehp_no_agi,3,9623.0769,10126.9231,10882.6923,12142.3077,16356.7951,18885.4875,20571.2824,14112.2223,5733.7792,2519.2308
archetype,Boltslinger,upper_quartile_proxy,3,hpr,3,-244.08,-230.684,-210.59,-177.1,27.215,149.804,231.53,-63.2167,257.4457,66.98
archetype,Boltslinger,upper_quartile_proxy,3,ehpr,3,-187.7538,-177.4492,-161.9923,-136.2308,102.6132,245.9196,341.4572,5.8242,291.8061,51.523
archetype,Boltslinger,upper_quartile_proxy,3,ls,3,-467,-212.4,169.5,806,882,927.6,958,432.3333,782.5448,152
archetype,Boltslinger,upper_quartile_proxy,3,effective_ls,3,-688.7251,-426.9801,-34.3625,620,678.4616,713.5385,736.9231,222.7327,791.5075,116.9231
archetype,Boltslinger,upper_quartile_proxy,3,mr,3,-17,-13.6,-8.5,0,0,0,0,-5.6667,9.815,0
archetype,Boltslinger,upper_quartile_proxy,3,total_mr,3,8,11.4,16.5,25,25,25,25,19.3333,9.815,0
archetype,Boltslinger,upper_quartile_proxy,3,ms,3,-16,-8.6,2.5,21,46.5,61.8,72,25.6667,44.1852,37
archetype,Boltslinger,upper_quartile_proxy,3,mana_per_hit,3,-10.4575,-8.0404,-4.4148,1.6279,24.3434,37.9726,47.0588,12.7431,30.3264,12.0854
archetype,Boltslinger,upper_quartile_proxy,3,total_mana,3,100,106.6,116.5,133,218,269,303,178.6667,108.9327,33
archetype,Boltslinger,upper_quartile_proxy,3,walk_speed,3,-25,-20,-12.5,0,2,3.2,4,-7,15.7162,4
archetype,Boltslinger,upper_quartile_proxy,3,attack_tier,3,-12,-10.2,-7.5,-3,-1.5,-0.6,0,-5,6.245,3
archetype,Boltslinger,upper_quartile_proxy,3,attacks_per_second,3,0.51,0.51,0.51,0.51,2.405,3.542,4.3,1.7733,2.1882,0
archetype,Boltslinger,upper_quartile_proxy,3,poison,3,0,0,0,0,4250,6800,8500,2833.3333,4907.4773,0
archetype,Boltslinger,upper_quartile_proxy,3,main_attack_range_pct,3,-42,-35,-24.5,-7,-3.5,-1.4,0,-16.3333,22.5019,7
archetype,Boltslinger,upper_quartile_proxy,3,main_attack_range_blocks,3,3.48,3.9,4.53,5.58,5.79,5.916,6,5.02,1.3501,0.42
archetype,Boltslinger,upper_quartile_proxy,3,main_attack_dps,3,4375.3146,5253.1576,6569.9221,8764.5296,11485.9567,13118.8129,14207.3837,9115.7426,4925.4349,4389.215
archetype,Boltslinger,upper_quartile_proxy,3,spell_display_avg_max,3,95769.9397,107180.5581,124296.4856,152823.0316,188311.8512,209605.143,223800.6708,157464.5474,64141.4435,57053.0919
archetype,Boltslinger,upper_quartile_proxy,3,spell_display_avg_sum,3,144304.8184,163902.9984,193300.2684,242295.7185,284697.8377,310139.1092,327099.9569,237900.1646,91476.8076,84804.2384
archetype,Boltslinger,upper_quartile_proxy,3,heal_pct,3,-9,-7.2,-4.5,0,0,0,0,-3,5.1962,0
archetype,Boltslinger,upper_quartile_proxy,3,skill_points_assigned,3,170,172.4,176,182,189,193.2,196,182.6667,13.0128,12
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,total_hp,3,12510,12929.6,13559,14608,15196.5,15549.6,15785,14301,1658.9433,1177
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,ehp,3,9623.0769,10126.9231,10882.6923,12142.3077,16842.9921,19663.4027,21543.6764,14436.3537,6282.6872,2519.2308
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,ehp_no_agi,3,9623.0769,10126.9231,10882.6923,12142.3077,16356.7951,18885.4875,20571.2824,14112.2223,5733.7792,2519.2308
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,hpr,3,-244.08,-230.684,-210.59,-177.1,27.215,149.804,231.53,-63.2167,257.4457,66.98
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,ehpr,3,-187.7538,-177.4492,-161.9923,-136.2308,102.6132,245.9196,341.4572,5.8242,291.8061,51.523
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,ls,3,-467,-212.4,169.5,806,882,927.6,958,432.3333,782.5448,152
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,effective_ls,3,-688.7251,-426.9801,-34.3625,620,678.4616,713.5385,736.9231,222.7327,791.5075,116.9231
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,mr,3,-17,-13.6,-8.5,0,0,0,0,-5.6667,9.815,0
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,total_mr,3,8,11.4,16.5,25,25,25,25,19.3333,9.815,0
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,ms,3,-16,-8.6,2.5,21,46.5,61.8,72,25.6667,44.1852,37
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,mana_per_hit,3,-10.4575,-8.0404,-4.4148,1.6279,24.3434,37.9726,47.0588,12.7431,30.3264,12.0854
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,total_mana,3,100,106.6,116.5,133,218,269,303,178.6667,108.9327,33
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,walk_speed,3,-25,-20,-12.5,0,2,3.2,4,-7,15.7162,4
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,attack_tier,3,-12,-10.2,-7.5,-3,-1.5,-0.6,0,-5,6.245,3
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,attacks_per_second,3,0.51,0.51,0.51,0.51,2.405,3.542,4.3,1.7733,2.1882,0
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,poison,3,0,0,0,0,4250,6800,8500,2833.3333,4907.4773,0
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,main_attack_range_pct,3,-42,-35,-24.5,-7,-3.5,-1.4,0,-16.3333,22.5019,7
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,main_attack_range_blocks,3,3.48,3.9,4.53,5.58,5.79,5.916,6,5.02,1.3501,0.42
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,main_attack_dps,3,4375.3146,5253.1576,6569.9221,8764.5296,11485.9567,13118.8129,14207.3837,9115.7426,4925.4349,4389.215
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,spell_display_avg_max,3,95769.9397,107180.5581,124296.4856,152823.0316,188311.8512,209605.143,223800.6708,157464.5474,64141.4435,57053.0919
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,spell_display_avg_sum,3,144304.8184,163902.9984,193300.2684,242295.7185,284697.8377,310139.1092,327099.9569,237900.1646,91476.8076,84804.2384
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,heal_pct,3,-9,-7.2,-4.5,0,0,0,0,-3,5.1962,0
archetype_class,Boltslinger:archer,upper_quartile_proxy,3,skill_points_assigned,3,170,172.4,176,182,189,193.2,196,182.6667,13.0128,12
family,family_hybrid,solver_default,2,total_hp,2,13730,13935.5,14243.75,14757.5,15271.25,15579.5,15785,14757.5,1453.1044,1027.5
family,family_hybrid,solver_default,2,ehp,2,12142.3077,14349.8899,17661.2633,23180.2189,28699.1745,32010.5479,34218.1301,23180.2189,15609.9637,11037.9112
family,family_hybrid,solver_default,2,ehp_no_agi,2,10561.5385,10719.6154,10956.7308,11351.9231,11747.1154,11984.2308,12142.3077,11351.9231,1117.7726,790.3846
family,family_hybrid,solver_default,2,hpr,2,-165.6,-149.04,-124.2,-82.8,-41.4,-16.56,0,-82.8,117.0969,82.8
family,family_hybrid,solver_default,2,ehpr,2,-127.3846,-114.6461,-95.5385,-63.6923,-31.8461,-12.7385,0,-63.6923,90.0745,63.6923
family,family_hybrid,solver_default,2,ls,2,469,512.8,578.5,688,797.5,863.2,907,688,309.7128,219
family,family_hybrid,solver_default,2,effective_ls,2,697.6923,744.808,815.4816,933.2709,1051.0602,1121.7338,1168.8495,933.2709,333.1585,235.5786
family,family_hybrid,solver_default,2,mr,2,-6,-5.4,-4.5,-3,-1.5,-0.6,0,-3,4.2426,3
family,family_hybrid,solver_default,2,total_mr,2,19,19.6,20.5,22,23.5,24.4,25,22,4.2426,3
family,family_hybrid,solver_default,2,ms,2,26,26.6,27.5,29,30.5,31.4,32,29,4.2426,3
family,family_hybrid,solver_default,2,mana_per_hit,2,2.0155,2.062,2.1318,2.2481,2.3643,2.4341,2.4806,2.2481,0.3289,0.2326
family,family_hybrid,solver_default,2,total_mana,2,91,91.9,93.25,95.5,97.75,99.1,100,95.5,6.364,4.5
family,family_hybrid,solver_default,2,walk_speed,2,7,29.4,63,119,175,208.6,231,119,158.3919,112
family,family_hybrid,solver_default,2,attack_tier,2,0,0.2,0.5,1,1.5,1.8,2,1,1.4142,1
family,family_hybrid,solver_default,2,attacks_per_second,2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,0,0
family,family_hybrid,solver_default,2,poison,2,0,0,0,0,0,0,0,0,0,0
family,family_hybrid,solver_default,2,main_attack_range_pct,2,0,3.1,7.75,15.5,23.25,27.9,31,15.5,21.9203,15.5
family,family_hybrid,solver_default,2,main_attack_range_blocks,2,6,6.186,6.465,6.93,7.395,7.674,7.86,6.93,1.3152,0.93
family,family_hybrid,solver_default,2,main_attack_dps,2,14176.5328,14265.6092,14399.2239,14621.915,14844.606,14978.2207,15067.2971,14621.915,629.8655,445.3821
family,family_hybrid,solver_default,2,spell_display_avg_max,2,120610.516,124383.7398,130043.5754,139476.6348,148909.6942,154569.5298,158342.7536,139476.6348,26680.7211,18866.1188
family,family_hybrid,solver_default,2,spell_display_avg_sum,2,179214.1808,186395.5506,197167.6052,215121.0296,233074.4539,243846.5086,251027.8783,215121.0296,50779.9525,35906.8488
family,family_hybrid,solver_default,2,heal_pct,2,0,0,0,0,0,0,0,0,0,0
family,family_hybrid,solver_default,2,skill_points_assigned,2,170,171.1,172.75,175.5,178.25,179.9,181,175.5,7.7782,5.5
family_class,family_hybrid:archer,solver_default,2,total_hp,2,13730,13935.5,14243.75,14757.5,15271.25,15579.5,15785,14757.5,1453.1044,1027.5
family_class,family_hybrid:archer,solver_default,2,ehp,2,12142.3077,14349.8899,17661.2633,23180.2189,28699.1745,32010.5479,34218.1301,23180.2189,15609.9637,11037.9112
family_class,family_hybrid:archer,solver_default,2,ehp_no_agi,2,10561.5385,10719.6154,10956.7308,11351.9231,11747.1154,11984.2308,12142.3077,11351.9231,1117.7726,790.3846
family_class,family_hybrid:archer,solver_default,2,hpr,2,-165.6,-149.04,-124.2,-82.8,-41.4,-16.56,0,-82.8,117.0969,82.8
family_class,family_hybrid:archer,solver_default,2,ehpr,2,-127.3846,-114.6461,-95.5385,-63.6923,-31.8461,-12.7385,0,-63.6923,90.0745,63.6923
family_class,family_hybrid:archer,solver_default,2,ls,2,469,512.8,578.5,688,797.5,863.2,907,688,309.7128,219
family_class,family_hybrid:archer,solver_default,2,effective_ls,2,697.6923,744.808,815.4816,933.2709,1051.0602,1121.7338,1168.8495,933.2709,333.1585,235.5786
family_class,family_hybrid:archer,solver_default,2,mr,2,-6,-5.4,-4.5,-3,-1.5,-0.6,0,-3,4.2426,3
family_class,family_hybrid:archer,solver_default,2,total_mr,2,19,19.6,20.5,22,23.5,24.4,25,22,4.2426,3
family_class,family_hybrid:archer,solver_default,2,ms,2,26,26.6,27.5,29,30.5,31.4,32,29,4.2426,3
family_class,family_hybrid:archer,solver_default,2,mana_per_hit,2,2.0155,2.062,2.1318,2.2481,2.3643,2.4341,2.4806,2.2481,0.3289,0.2326
family_class,family_hybrid:archer,solver_default,2,total_mana,2,91,91.9,93.25,95.5,97.75,99.1,100,95.5,6.364,4.5
family_class,family_hybrid:archer,solver_default,2,walk_speed,2,7,29.4,63,119,175,208.6,231,119,158.3919,112
family_class,family_hybrid:archer,solver_default,2,attack_tier,2,0,0.2,0.5,1,1.5,1.8,2,1,1.4142,1
family_class,family_hybrid:archer,solver_default,2,attacks_per_second,2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,0,0
family_class,family_hybrid:archer,solver_default,2,poison,2,0,0,0,0,0,0,0,0,0,0
family_class,family_hybrid:archer,solver_default,2,main_attack_range_pct,2,0,3.1,7.75,15.5,23.25,27.9,31,15.5,21.9203,15.5
family_class,family_hybrid:archer,solver_default,2,main_attack_range_blocks,2,6,6.186,6.465,6.93,7.395,7.674,7.86,6.93,1.3152,0.93
family_class,family_hybrid:archer,solver_default,2,main_attack_dps,2,14176.5328,14265.6092,14399.2239,14621.915,14844.606,14978.2207,15067.2971,14621.915,629.8655,445.3821
family_class,family_hybrid:archer,solver_default,2,spell_display_avg_max,2,120610.516,124383.7398,130043.5754,139476.6348,148909.6942,154569.5298,158342.7536,139476.6348,26680.7211,18866.1188
family_class,family_hybrid:archer,solver_default,2,spell_display_avg_sum,2,179214.1808,186395.5506,197167.6052,215121.0296,233074.4539,243846.5086,251027.8783,215121.0296,50779.9525,35906.8488
family_class,family_hybrid:archer,solver_default,2,heal_pct,2,0,0,0,0,0,0,0,0,0,0
family_class,family_hybrid:archer,solver_default,2,skill_points_assigned,2,170,171.1,172.75,175.5,178.25,179.9,181,175.5,7.7782,5.5
archetype,Boltslinger,solver_default,3,total_hp,3,12510,12975.8,13674.5,14839,15312,15595.8,15785,14378,1685.4664,946
archetype,Boltslinger,solver_default,3,ehp,3,9623.0769,10126.9231,10882.6923,12142.3077,17013.3298,19935.9431,21884.352,14549.9122,6475.5028,2519.2308
archetype,Boltslinger,solver_default,3,ehp_no_agi,3,9623.0769,10126.9231,10882.6923,12142.3077,16519.4445,19145.7266,20896.5813,14220.6553,5917.1464,2519.2308
archetype,Boltslinger,solver_default,3,hpr,3,-226.8,-214.56,-196.2,-165.6,47.625,175.56,260.85,-43.85,265.6462,61.2
archetype,Boltslinger,solver_default,3,ehpr,3,-174.4615,-165.0461,-150.923,-127.3846,128.6567,282.2815,384.698,27.6173,310.1355,47.0769
archetype,Boltslinger,solver_default,3,ls,3,-434,-165.8,236.5,907,978,1020.6,1049,507.3333,818.3045,142
archetype,Boltslinger,solver_default,3,effective_ls,3,-640.0572,-372.5073,28.8175,697.6923,752.3077,785.0769,806.9231,288.1861,805.7354,109.2308
archetype,Boltslinger,solver_default,3,mr,3,-14,-11.2,-7,0,1,1.6,2,-4,8.7178,2
archetype,Boltslinger,solver_default,3,total_mr,3,11,13.8,18,25,26,26.6,27,21,8.7178,2
archetype,Boltslinger,solver_default,3,ms,3,-14,-6,6,26,56,74,86,32.6667,50.3322,40
archetype,Boltslinger,solver_default,3,mana_per_hit,3,-9.1503,-6.9171,-3.5674,2.0155,29.1124,45.3705,56.2092,16.3581,34.9607,11.1658
archetype,Boltslinger,solver_default,3,total_mana,3,100,106.6,116.5,133,230.5,289,328,187,123.2193,33
archetype,Boltslinger,solver_default,3,walk_speed,3,-24,-19.2,-12,0,3.5,5.6,7,-5.6667,16.2583,7
archetype,Boltslinger,solver_default,3,attack_tier,3,-12,-10.2,-7.5,-3,-1.5,-0.6,0,-5,6.245,3
archetype,Boltslinger,solver_default,3,attacks_per_second,3,0.51,0.51,0.51,0.51,2.405,3.542,4.3,1.7733,2.1882,0
archetype,Boltslinger,solver_default,3,poison,3,0,0,0,0,4250,6800,8500,2833.3333,4907.4773,0
archetype,Boltslinger,solver_default,3,main_attack_range_pct,3,-39,-32.6,-23,-7,-3.5,-1.4,0,-15.3333,20.7926,7
archetype,Boltslinger,solver_default,3,main_attack_range_blocks,3,3.66,4.044,4.62,5.58,5.79,5.916,6,5.08,1.2476,0.42
archetype,Boltslinger,solver_default,3,main_attack_dps,3,4436.5147,5418.9892,6892.7011,9348.8874,12208.0923,13923.6152,15067.2971,9617.5664,5320.4816,4912.3727
archetype,Boltslinger,solver_default,3,spell_display_avg_max,3,100213.2623,111839.1606,129278.008,158342.7536,194743.874,216584.5462,231144.9944,163233.6701,65602.747,58129.4913
archetype,Boltslinger,solver_default,3,spell_display_avg_sum,3,151002.9504,171007.936,201015.4144,251027.8783,294431.7697,320474.1045,337835.661,246622.1632,93494.2414,86807.7827
archetype,Boltslinger,solver_default,3,heal_pct,3,-6,-4.8,-3,0,0,0,0,-2,3.4641,0
archetype,Boltslinger,solver_default,3,skill_points_assigned,3,170,172.4,176,182,189,193.2,196,182.6667,13.0128,12
archetype_class,Boltslinger:archer,solver_default,3,total_hp,3,12510,12975.8,13674.5,14839,15312,15595.8,15785,14378,1685.4664,946
archetype_class,Boltslinger:archer,solver_default,3,ehp,3,9623.0769,10126.9231,10882.6923,12142.3077,17013.3298,19935.9431,21884.352,14549.9122,6475.5028,2519.2308
archetype_class,Boltslinger:archer,solver_default,3,ehp_no_agi,3,9623.0769,10126.9231,10882.6923,12142.3077,16519.4445,19145.7266,20896.5813,14220.6553,5917.1464,2519.2308
archetype_class,Boltslinger:archer,solver_default,3,hpr,3,-226.8,-214.56,-196.2,-165.6,47.625,175.56,260.85,-43.85,265.6462,61.2
archetype_class,Boltslinger:archer,solver_default,3,ehpr,3,-174.4615,-165.0461,-150.923,-127.3846,128.6567,282.2815,384.698,27.6173,310.1355,47.0769
archetype_class,Boltslinger:archer,solver_default,3,ls,3,-434,-165.8,236.5,907,978,1020.6,1049,507.3333,818.3045,142
archetype_class,Boltslinger:archer,solver_default,3,effective_ls,3,-640.0572,-372.5073,28.8175,697.6923,752.3077,785.0769,806.9231,288.1861,805.7354,109.2308
archetype_class,Boltslinger:archer,solver_default,3,mr,3,-14,-11.2,-7,0,1,1.6,2,-4,8.7178,2
archetype_class,Boltslinger:archer,solver_default,3,total_mr,3,11,13.8,18,25,26,26.6,27,21,8.7178,2
archetype_class,Boltslinger:archer,solver_default,3,ms,3,-14,-6,6,26,56,74,86,32.6667,50.3322,40
archetype_class,Boltslinger:archer,solver_default,3,mana_per_hit,3,-9.1503,-6.9171,-3.5674,2.0155,29.1124,45.3705,56.2092,16.3581,34.9607,11.1658
archetype_class,Boltslinger:archer,solver_default,3,total_mana,3,100,106.6,116.5,133,230.5,289,328,187,123.2193,33
archetype_class,Boltslinger:archer,solver_default,3,walk_speed,3,-24,-19.2,-12,0,3.5,5.6,7,-5.6667,16.2583,7
archetype_class,Boltslinger:archer,solver_default,3,attack_tier,3,-12,-10.2,-7.5,-3,-1.5,-0.6,0,-5,6.245,3
archetype_class,Boltslinger:archer,solver_default,3,attacks_per_second,3,0.51,0.51,0.51,0.51,2.405,3.542,4.3,1.7733,2.1882,0
archetype_class,Boltslinger:archer,solver_default,3,poison,3,0,0,0,0,4250,6800,8500,2833.3333,4907.4773,0
archetype_class,Boltslinger:archer,solver_default,3,main_attack_range_pct,3,-39,-32.6,-23,-7,-3.5,-1.4,0,-15.3333,20.7926,7
archetype_class,Boltslinger:archer,solver_default,3,main_attack_range_blocks,3,3.66,4.044,4.62,5.58,5.79,5.916,6,5.08,1.2476,0.42
archetype_class,Boltslinger:archer,solver_default,3,main_attack_dps,3,4436.5147,5418.9892,6892.7011,9348.8874,12208.0923,13923.6152,15067.2971,9617.5664,5320.4816,4912.3727
archetype_class,Boltslinger:archer,solver_default,3,spell_display_avg_max,3,100213.2623,111839.1606,129278.008,158342.7536,194743.874,216584.5462,231144.9944,163233.6701,65602.747,58129.4913
archetype_class,Boltslinger:archer,solver_default,3,spell_display_avg_sum,3,151002.9504,171007.936,201015.4144,251027.8783,294431.7697,320474.1045,337835.661,246622.1632,93494.2414,86807.7827
archetype_class,Boltslinger:archer,solver_default,3,heal_pct,3,-6,-4.8,-3,0,0,0,0,-2,3.4641,0
archetype_class,Boltslinger:archer,solver_default,3,skill_points_assigned,3,170,172.4,176,182,189,193.2,196,182.6667,13.0128,12
family,family_hybrid,maximum,2,total_hp,2,14135,14300,14547.5,14960,15372.5,15620,15785,14960,1166.7262,825
family,family_hybrid,maximum,2,ehp,2,12142.3077,14450.8247,17913.6002,23684.8927,29456.1852,32918.9607,35227.4777,23684.8927,16323.6803,11542.585
family,family_hybrid,maximum,2,ehp_no_agi,2,10873.0769,11000,11190.3846,11507.6923,11825,12015.3846,12142.3077,11507.6923,897.4817,634.6154
family,family_hybrid,maximum,2,hpr,2,-147.2,-132.48,-110.4,-73.6,-36.8,-14.72,0,-73.6,104.0861,73.6
family,family_hybrid,maximum,2,ehpr,2,-113.2308,-101.9077,-84.9231,-56.6154,-28.3077,-11.3231,0,-56.6154,80.0663,56.6154
family,family_hybrid,maximum,2,ls,2,530,583,662.5,795,927.5,1007,1060,795,374.7666,265
family,family_hybrid,maximum,2,effective_ls,2,815.3846,865.9336,941.7571,1068.1297,1194.5022,1270.3257,1320.8747,1068.1297,357.4355,252.7451
family,family_hybrid,maximum,2,mr,2,-6,-5.4,-4.5,-3,-1.5,-0.6,0,-3,4.2426,3
family,family_hybrid,maximum,2,total_mr,2,19,19.6,20.5,22,23.5,24.4,25,22,4.2426,3
family,family_hybrid,maximum,2,ms,2,26,26.6,27.5,29,30.5,31.4,32,29,4.2426,3
family,family_hybrid,maximum,2,mana_per_hit,2,2.0155,2.062,2.1318,2.2481,2.3643,2.4341,2.4806,2.2481,0.3289,0.2326
family,family_hybrid,maximum,2,total_mana,2,91,91.9,93.25,95.5,97.75,99.1,100,95.5,6.364,4.5
family,family_hybrid,maximum,2,walk_speed,2,11,35.6,72.5,134,195.5,232.4,257,134,173.9483,123
family,family_hybrid,maximum,2,attack_tier,2,0,0.2,0.5,1,1.5,1.8,2,1,1.4142,1
family,family_hybrid,maximum,2,attacks_per_second,2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,0,0
family,family_hybrid,maximum,2,poison,2,0,0,0,0,0,0,0,0,0,0
family,family_hybrid,maximum,2,main_attack_range_pct,2,0,3.5,8.75,17.5,26.25,31.5,35,17.5,24.7487,17.5
family,family_hybrid,maximum,2,main_attack_range_blocks,2,6,6.21,6.525,7.05,7.575,7.89,8.1,7.05,1.4849,1.05
family,family_hybrid,maximum,2,main_attack_dps,2,15860.1914,15912.6898,15991.4374,16122.6834,16253.9294,16332.677,16385.1754,16122.6834,371.2197,262.492
family,family_hybrid,maximum,2,spell_display_avg_max,2,127309.499,131212.4472,137066.8694,146824.2398,156581.6101,162436.0324,166338.9805,146824.2398,27598.011,19514.7408
family,family_hybrid,maximum,2,spell_display_avg_sum,2,189359.5859,196791.0225,207938.1773,226516.7687,245095.36,256242.5149,263673.9514,226516.7687,52548.1918,37157.1828
family,family_hybrid,maximum,2,heal_pct,2,0,0,0,0,0,0,0,0,0,0
family,family_hybrid,maximum,2,skill_points_assigned,2,170,171.1,172.75,175.5,178.25,179.9,181,175.5,7.7782,5.5
